Geneid	count
Gpr107	1201.00
Gpr108	201.00
Gpr110	1.00
Gpr111	3.00
Gpr112	0.00
Gpr113	0.00
Gpr114	0.00
Gpr115	9.00
Gpr116	527.00
Gpr119	0.00
Gpr12	624.00
Gpr123	733.00
Gpr124	522.00
Gpr125	1460.00
Gpr126	66.00
Gpr128	2.00
Gpr132	0.00
Gpr133	22.00
Gpr135	118.00
Gpr137	844.37
Gpr137b	271.19
Gpr137b-ps	423.81
Gpr137c	333.00
Gpr139	53.00
Gpr141	2.00
Gpr142	0.00
Gpr143	2.00
Gpr146	103.00
Gpr149	108.00
Gpr15	1.00
Gpr150	88.00
Gpr151	14.00
Gpr152	1.00
Gpr153	697.00
Gpr155	750.00
Gpr156	106.00
Gpr157	33.00
Gpr158	574.00
Gpr160	10.00
Gpr161	575.00
Gpr162	2856.00
Gpr165	105.00
Gpr17	1016.88
Gpr171	0.00
Gpr172b	286.00
Gpr173	662.84
Gpr174	6.00
Gpr176	547.00
Gpr179	7.00
Gpr18	0.00
Gpr180	388.00
Gpr182	28.00
Gpr183	7.00
Gpr19	263.00
Gpr20	3.00
Gpr21	648.00
Gpr22	589.00
Gpr25	339.00
Gpr26	741.00
Gpr27	294.00
Gpr3	43.00
Gpr30	81.00
Gpr31c	1.00
Gpr33	0.00
Gpr34	70.00
Gpr35	11.00
Gpr37	314.99
Gpr37l1	550.00
Gpr39	1.94
Gpr4	114.00
Gpr44	4.33
Gpr45	346.00
Gpr50	15.00
Gpr52	49.00
Gpr55	22.00
Gpr56	2483.00
Gpr6	37.00
Gpr61	281.00
Gpr62	22.00
Gpr63	180.00
Gpr64	241.00
Gpr65	5.00
Gpr68	155.00
Gpr75	190.00
Gpr77	5.00
Gpr81	11.00
Gpr82	0.00
Gpr83	32.00
Gpr84	13.00
Gpr85	2654.00
Gpr87	0.00
Gpr88	1455.00
Gpr89	350.00
Gpr97	13.00
Gpr98	350.00
Gprasp1	12091.06
Gprasp2	2211.55
Gprc5a	11.00
Gprc5b	585.18
Gprc5c	96.00
Gprc5d	0.00
Gprc6a	2.00
Gprin1	11147.34
Gprin2	68.00
Gprin3	246.00
Gps1	1996.00
Gps2	272.00
Gpsm1	3437.63
Gpsm2	315.16
Gpsm3	45.00
Gpt	68.00
Gpt2	900.00
Gpx1	1213.00
Gpx2	1.00
Gpx2-ps1	1.00
Gpx3	236.00
Gpx4	2294.00
Gpx5	0.00
Gpx6	5.00
Gpx7	223.00
Gpx8	216.00
Gramd1a	3056.00
Gramd1b	1283.00
Gramd1c	34.00
Gramd2	74.00
Gramd3	241.00
Gramd4	1725.00
Grap	106.00
Grap2	10.00
Grasp	205.00
Grb10	1310.00
Grb14	684.00
Grb2	5232.00
Grb7	39.00
Grcc10	1339.00
Greb1	9.00
Greb1l	122.00
Grem1	28.00
Grem2	662.00
Grhl1	85.00
Grhl2	3.00
Grhl3	7.00
Grhpr	144.00
Gria1	6950.00
Gria2	7503.00
Gria3	1894.00
Gria4	1735.00
Grid1	1523.00
Grid2	288.00
Grid2ip	53.00
Grifin	0.00
Grik1	595.00
Grik2	1392.00
Grik3	4281.00
Grik4	476.00
Grik5	4818.00
Grin1	3887.50
Grin2a	269.00
Grin2b	2420.00
Grin2c	46.00
Grin2d	602.45
Grin3a	1829.79
Grin3b	5.00
Grina	3768.00
Grip1	1201.00
Grip2	1017.00
Gripap1	976.00
Grk1	1.00
Grk4	47.00
Grk5	460.00
Grk6	1696.00
Grlf1	9150.25
Grm1	596.00
Grm2	851.00
Grm3	2533.00
Grm4	210.00
Grm5	6179.07
Grm6	0.00
Grm7	1505.00
Grm8	272.00
Grn	1210.00
Grp	271.00
Grpel1	835.41
Grpel2	988.00
Grpr	38.00
Grrp1	89.00
Grsf1	1690.00
Grtp1	93.00
Grwd1	593.00
Grxcr1	0.00
Grxcr2	0.00
Gsc	0.00
Gsc2	0.00
Gsdma	0.00
Gsdma2	0.00
Gsdma3	0.00
Gsdmc	0.00
Gsdmc2	0.00
Gsdmc3	0.00
Gsdmc4	1.00
Gsdmcl-ps	0.00
Gsdmcl1	0.00
Gsdmcl2	0.00
Gsdmd	22.70
Gse1	1187.00
Gsg1	2.00
Gsg1l	879.00
Gsg2	41.00
Gsk3a	5376.08
Gsk3b	8438.98
Gsn	335.00
Gspt1	4387.67
Gspt2	538.01
Gsr	807.00
Gss	113.00
Gsta1	0.00
Gsta2	0.00
Gsta3	2.00
Gsta4	156.00
Gstcd	173.00
Gstk1	46.00
Gstm1	870.00
Gstm2	40.00
Gstm3	0.00
Gstm4	188.00
Gstm5	1002.46
Gstm6	66.00
Gstm7	123.00
Gsto1	1063.00
Gsto2	10.00
Gstp1	2136.09
Gstp2	5.62
Gstt1	112.00
Gstt2	26.00
Gstt3	9.00
Gstt4	0.00
Gstz1	504.07
Gsx1	17.00
Gsx2	21.00
Gt%28ROSA%2926Sor	49.12
Gtdc1	1543.00
Gtf2a1	1190.47
Gtf2a1l	1.00
Gtf2a2	523.00
Gtf2b	469.00
Gtf2e1	663.00
Gtf2e2	455.00
Gtf2f1	1006.00
Gtf2f2	620.00
Gtf2h1	915.00
Gtf2h2	362.00
Gtf2h3	273.00
Gtf2h4	183.00
Gtf2h5	1664.00
Gtf2i	4885.00
Gtf2ird1	910.98
Gtf2ird2	328.00
Gtf3a	759.09
Gtf3c1	2481.00
Gtf3c2	1709.00
Gtf3c3	615.00
Gtf3c4	2162.00
Gtf3c5	619.00
Gtf3c6	385.00
Gtl3	576.00
Gtpbp1	1850.00
Gtpbp10	246.00
Gtpbp2	1155.00
Gtpbp3	155.00
Gtpbp4	906.00
Gtpbp5	155.00
Gtpbp6	357.89
Gtpbp8	193.00
Gtse1	83.00
Gtsf1	0.00
Gtsf1l	0.00
Guca1a	1.00
Guca1b	2.00
Guca2a	0.00
Guca2b	0.00
Gucy1a2	1355.00
Gucy1a3	6458.00
Gucy1b2	21.00
Gucy1b3	5063.00
Gucy2c	6.00
Gucy2d	0.00
Gucy2e	35.00
Gucy2f	50.00
Gucy2g	65.00
Guf1	607.00
Guk1	787.00
Gulo	0.00
Gulp1	73.00
Gusb	352.00
Gvin1	45.90
Gxylt1	420.83
Gxylt2	58.00
Gyg	1005.00
Gyk	404.00
Gykl1	0.00
Gyltl1b	6.00
Gypa	3.00
Gypc	96.00
Gys1	460.00
Gys2	0.00
Gzf1	684.00
Gzma	1.00
Gzmb	0.00
Gzmc	0.00
Gzmd	0.00
Gzme	0.00
Gzmf	0.00
Gzmg	0.00
Gzmk	0.00
Gzmm	9.00
Gzmn	0.00
H13	2603.00
H19	514.00
H1f0	2248.10
H1fnt	0.00
H1foo	0.00
H1fx	888.00
H2-Aa	16.00
H2-Ab1	28.00
H2-Bl	1.00
H2-D1	637.87
H2-DMa	89.00
H2-DMb1	8.49
H2-DMb2	4.51
H2-Ea-ps	0.00
H2-Eb1	24.00
H2-Eb2	0.00
H2-K1	117.00
H2-K2	1.00
H2-Ke2	601.00
H2-Ke6	192.00
H2-M1	0.00
H2-M10.1	0.00
H2-M10.2	0.00
H2-M10.3	0.00
H2-M10.4	0.00
H2-M10.5	0.00
H2-M10.6	0.00
H2-M11	0.00
H2-M2	0.00
H2-M3	24.00
H2-M5	11.00
H2-M9	0.00
H2-Oa	1.00
H2-Ob	3.00
H2-Pb	0.00
H2-Q1	5.01
H2-Q10	0.00
H2-Q2	10.00
H2-Q4	38.00
H2-Q6	0.00
H2-Q7	5.00
H2-T10	2.03
H2-T22	111.97
H2-T23	36.00
H2-T24	120.00
H2-T3	0.00
H2-T9	1.00
H28	2.00
H2afb1	0.00
H2afb2-ps	0.00
H2afb3-ps	0.00
H2afj	482.00
H2afv	414.00
H2afx	1144.00
H2afy	1437.00
H2afy2	2741.73
H2afy3	0.00
H2afz	2010.98
H3f3a	6992.17
H3f3b	8382.30
H3f3c	1.81
H47	509.88
H60b	2.00
H60c	0.00
H6pd	209.00
Haao	0.00
Habp2	0.00
Habp4	1692.00
Hace1	368.00
Hacl1	77.00
Hadh	354.00
Hadha	1182.00
Hadhb	628.00
Hagh	529.00
Haghl	675.41
Hal	3.00
Hamp	0.00
Hamp2	0.00
Hand1	0.00
Hand2	0.00
Hao1	1.00
Hao2	0.00
Hap1	1325.00
Hapln1	399.00
Hapln2	4.00
Hapln3	30.00
Hapln4	33.00
Harbi1	136.00
Hars	2535.00
Hars2	486.00
Has1	7.00
Has2	170.00
Has2as	1.00
Has3	658.00
Hat1	361.00
Haus1	132.00
Haus2	619.00
Haus3	114.00
Haus4	87.00
Haus5	123.00
Haus6	204.00
Haus7	276.00
Haus8	253.00
Havcr1	0.00
Havcr2	14.00
Hax1	443.00
Hba-a1	2725.97
Hba-a2	1530.03
Hba-x	0.00
Hbb-b1	609.53
Hbb-bh1	0.00
Hbb-bh2	0.00
Hbb-y	0.00
Hbegf	395.00
Hbp1	554.00
Hbq1a	5.92
Hbq1b	29.08
Hbs1l	1988.48
Hbxip	507.00
Hc	11.00
Hccs	521.00
Hcfc1	3193.00
Hcfc1r1	1077.66
Hcfc2	405.00
Hck	76.00
Hcls1	53.00
Hcn1	798.00
Hcn2	1456.00
Hcn3	1261.00
Hcn4	743.00
Hcrt	3.00
Hcrtr1	58.00
Hcrtr2	72.00
Hcst	1.00
Hdac1	656.00
Hdac10	350.00
Hdac11	1507.00
Hdac2	4398.00
Hdac3	2194.00
Hdac4	486.00
Hdac5	2183.00
Hdac6	1545.00
Hdac7	492.00
Hdac8	118.00
Hdac9	669.00
Hdc	45.00
Hddc2	254.00
Hddc3	60.00
Hdgf	3546.00
Hdgfl1	0.00
Hdgfrp2	1445.00
Hdgfrp3	5839.34
Hdhd1a	0.00
Hdhd2	771.00
Hdhd3	33.00
Hdlbp	4559.00
Hdx	58.00
Heatr1	569.00
Heatr2	169.00
Heatr3	872.00
Heatr5a	428.00
Heatr5b	1061.00
Heatr6	624.00
Heatr7a	668.00
Heatr7b1	0.00
Heatr7b2	0.00
Heatr8	15.00
Hebp1	176.00
Hebp2	97.00
Heca	908.00
Hectd1	4366.64
Hectd2	566.53
Hectd3	1379.00
Hecw1	4638.21
Hecw2	1157.00
Heg1	410.00
Helb	85.00
Hells	133.00
Helq	222.00
Helt	3.00
Helz	524.00
Hemgn	2.00
Hemk1	94.00
Hemt1	0.00
Hepacam	1149.99
Hepacam2	10.00
Heph	89.00
Hephl1	0.00
Herc1	4500.96
Herc2	5311.68
Herc3	2053.00
Herc4	697.00
Herc6	54.00
Herpud1	536.00
Herpud2	591.00
Hes1	167.77
Hes2	0.00
Hes3	1.00
Hes5	230.00
Hes6	590.00
Hes7	6.00
Hesx1	0.00
Hexa	643.00
Hexb	866.00
Hexdc	689.00
Hexim1	711.00
Hexim2	224.00
Hey1	520.00
Hey2	88.00
Heyl	195.00
Hfe	50.00
Hfe2	39.00
Hfm1	103.00
Hgd	0.00
Hgf	72.00
Hgfac	2.00
Hgs	1769.00
Hgsnat	745.93
Hhat	22.17
Hhatl	4.00
Hhex	45.00
Hhip	237.00
Hhipl1	68.00
Hhipl2	3.00
Hhla1	0.00
Hiat1	1052.70
Hiatl1	553.00
Hibadh	545.00
Hibch	194.00
Hic1	85.00
Hic2	309.00
Hif1a	2634.00
Hif1an	1307.00
Hif3a	93.00
Higd1a	883.00
Higd1b	25.00
Higd1c	0.00
Higd2a	870.00
Hilpda	121.00
Hils1	0.00
Hinfp	215.00
Hint1	2696.00
Hint2	93.00
Hint3	120.00
Hip1	3518.00
Hip1r	1886.00
Hipk1	1892.95
Hipk2	607.30
Hipk3	1702.00
Hipk4	13.00
Hira	2354.00
Hirip3	386.00
Hist1h1a	1.00
Hist1h1b	1.00
Hist1h1c	140.00
Hist1h1d	0.00
Hist1h1e	6.94
Hist1h1t	0.00
Hist1h2aa	0.00
Hist1h2ab	0.00
Hist1h2ac	5.04
Hist1h2ad	0.00
Hist1h2ae	0.00
Hist1h2af	0.00
Hist1h2ag	0.00
Hist1h2ah	0.00
Hist1h2ai	0.00
Hist1h2ak	0.00
Hist1h2al	0.25
Hist1h2an	2.00
Hist1h2ao	14.96
Hist1h2ap	0.00
Hist1h2ba	0.00
Hist1h2bb	1.00
Hist1h2bc	172.90
Hist1h2be	10.15
Hist1h2bf	0.00
Hist1h2bg	0.00
Hist1h2bh	0.00
Hist1h2bj	0.00
Hist1h2bk	0.00
Hist1h2bl	0.00
Hist1h2bm	0.00
Hist1h2bn	0.00
Hist1h2bp	0.00
Hist1h2bq	0.51
Hist1h2br	0.51
Hist1h3a	0.00
Hist1h3b	0.00
Hist1h3c	0.00
Hist1h3d	0.00
Hist1h3e	0.00
Hist1h3f	0.00
Hist1h3g	0.00
Hist1h3h	1.00
Hist1h3i	0.00
Hist1h4a	0.00
Hist1h4b	0.00
Hist1h4c	1.00
Hist1h4d	0.00
Hist1h4f	0.00
Hist1h4h	2.00
Hist1h4i	6.00
Hist1h4j	0.00
Hist1h4k	4.00
Hist1h4m	1.00
Hist1h4n	0.00
Hist2h2aa1	95.75
Hist2h2aa2	0.00
Hist2h2ab	0.00
Hist2h2ac	0.00
Hist2h2bb	0.00
Hist2h2be	107.00
Hist2h3b	0.00
Hist2h3c1	27.48
Hist2h3c2	13.52
Hist2h4	0.00
Hist3h2a	824.16
Hist3h2ba	439.00
Hist3h2bb-ps	4.00
Hist4h4	1.00
Hivep1	3498.00
Hivep2	9098.00
Hivep3	1957.21
Hjurp	453.90
Hk1	8125.00
Hk2	100.00
Hk3	21.00
Hkdc1	32.00
Hlcs	234.00
Hlf	692.00
Hltf	448.00
Hlx	16.00
Hmbox1	476.00
Hmbs	318.00
Hmcn1	119.00
Hmcn2	20.00
Hmg20a	1988.00
Hmg20b	183.00
Hmga1	1544.55
Hmga1-rs1	11.45
Hmga2	7.00
Hmga2-ps1	10.00
Hmgb1	11005.73
Hmgb1-rs17	0.00
Hmgb2	712.73
Hmgb3	3572.00
Hmgb4	2.00
Hmgcl	425.00
Hmgcll1	602.00
Hmgcr	9382.27
Hmgcs1	22658.99
Hmgcs2	526.00
Hmgn1	1806.99
Hmgn2	5055.00
Hmgn3	853.00
Hmgn5	263.00
Hmgxb3	1195.00
Hmgxb4	660.00
Hmha1	40.00
Hmmr	121.00
Hmox1	96.00
Hmox2	1149.55
Hmx1	2.00
Hmx2	0.00
Hmx3	0.00
Hn1	8285.99
Hn1l	1012.00
Hnf1a	1.00
Hnf1b	4.00
Hnf4a	0.00
Hnf4g	1.00
Hnmt	293.00
Hnrnpa0	5389.18
Hnrnpa1	15240.72
Hnrnpa2b1	12513.96
Hnrnpa3	13772.87
Hnrnpab	9896.00
Hnrnpc	3975.01
Hnrnpd	6109.00
Hnrnpf	4094.00
Hnrnph1	6643.00
Hnrnph2	1972.00
Hnrnph3	696.10
Hnrnpk	10108.68
Hnrnpl	4823.00
Hnrnpm	2748.13
Hnrnpr	3136.00
Hnrnpu	10769.00
Hnrnpul1	3746.92
Hnrnpul2	6571.00
Hnrpdl	4960.00
Hnrpll	1723.00
Hoga1	29.00
Homer1	2285.00
Homer2	2057.76
Homer3	286.18
Homez	272.00
Hook1	1018.00
Hook2	406.00
Hook3	1797.01
Hopx	233.00
Hormad1	0.00
Hormad2	0.00
Hoxa1	0.00
Hoxa10	0.00
Hoxa11	0.00
Hoxa11as	0.00
Hoxa13	0.00
Hoxa2	0.00
Hoxa3	0.00
Hoxa4	0.00
Hoxa5	0.00
Hoxa6	0.00
Hoxa7	0.00
Hoxa9	0.00
Hoxb1	0.00
Hoxb13	0.00
Hoxb2	0.00
Hoxb3	0.00
Hoxb4	0.00
Hoxb5	0.00
Hoxb6	0.00
Hoxb7	0.00
Hoxb8	0.00
Hoxb9	0.00
Hoxc10	0.00
Hoxc11	0.00
Hoxc12	0.00
Hoxc13	0.00
Hoxc4	0.00
Hoxc5	0.00
Hoxc6	0.00
Hoxc8	0.00
Hoxc9	0.00
Hoxd1	0.00
Hoxd10	0.00
Hoxd11	0.00
Hoxd12	0.00
Hoxd13	0.00
Hoxd3	0.00
Hoxd4	0.00
Hoxd8	1.00
Hoxd9	2.00
Hp	2.00
Hp1bp3	5910.00
Hpca	3758.00
Hpcal1	551.00
Hpcal4	3649.00
Hpd	0.00
Hpdl	8.00
Hpgd	57.00
Hpgds	80.00
Hpn	0.00
Hprt	1401.62
Hps1	125.00
Hps3	399.00
Hps4	284.00
Hps5	266.00
Hps6	86.00
Hpse	20.00
Hpse2	7.00
Hpx	0.00
Hr	539.00
Hras1	1876.00
Hrasls	147.00
Hrasls5	0.00
Hrc	9.00
Hrct1	4.00
Hrg	0.00
Hrh1	168.00
Hrh2	27.00
Hrh3	193.00
Hrh4	0.00
Hrk	1161.00
Hrnr	0.00
Hrsp12	167.00
Hs1bp3	197.00
Hs2st1	2306.00
Hs3st1	475.00
Hs3st2	993.00
Hs3st3a1	8.23
Hs3st3b1	26.34
Hs3st4	2172.00
Hs3st5	388.00
Hs3st6	7.00
Hs6st1	3071.00
Hs6st2	2335.00
Hs6st3	448.00
Hsbp1	6328.00
Hsbp1l1	12.00
Hscb	68.00
Hsd11b1	95.00
Hsd11b2	2.00
Hsd17b1	0.00
Hsd17b10	505.00
Hsd17b11	397.44
Hsd17b12	1563.00
Hsd17b13	3.00
Hsd17b14	1.00
Hsd17b2	0.00
Hsd17b3	0.00
Hsd17b4	1317.97
Hsd17b6	0.00
Hsd17b7	890.00
Hsd3b1	0.00
Hsd3b2	0.00
Hsd3b3	2.00
Hsd3b4	0.00
Hsd3b5	0.00
Hsd3b6	0.00
Hsd3b7	58.00
Hsdl1	2476.00
Hsdl2	527.00
Hsf1	297.00
Hsf2	823.00
Hsf2bp	9.00
Hsf3	0.00
Hsf4	3.00
Hsf5	9.00
Hsfy2	0.00
Hsh2d	0.00
Hsp90aa1	28153.88
Hsp90ab1	41425.71
Hsp90b1	7047.00
Hspa12a	5445.04
Hspa12b	158.00
Hspa13	1333.00
Hspa14	581.00
Hspa1a	60.66
Hspa1b	30.79
Hspa1l	112.55
Hspa2	240.00
Hspa4	6795.99
Hspa4l	1109.00
Hspa5	5921.00
Hspa8	45827.40
Hspa9	4688.00
Hspb1	47.00
Hspb11	91.00
Hspb2	8.00
Hspb3	95.00
Hspb6	99.00
Hspb7	4.00
Hspb8	136.00
Hspb9	2.00
Hspbap1	173.00
Hspbp1	925.00
Hspd1	5198.00
Hspe1	1014.00
Hspg2	558.00
Hsph1	4875.00
Htatip2	52.00
Htatsf1	2347.58
Htr1a	337.82
Htr1b	109.93
Htr1d	72.00
Htr1f	39.00
Htr2a	223.00
Htr2b	3.00
Htr2c	591.00
Htr3a	101.00
Htr3b	1.00
Htr4	45.00
Htr5a	436.00
Htr5b	61.00
Htr6	39.00
Htr7	280.00
Htra1	776.00
Htra2	523.55
Htra3	306.00
Htra4	2.00
Htt	2089.00
Hunk	606.00
Hus1	280.00
Hus1b	0.00
Huwe1	8679.00
Hvcn1	148.58
Hyal1	39.00
Hyal2	329.00
Hyal3	12.00
Hyal4	0.00
Hyal5	0.00
Hyal6	0.00
Hydin	89.00
Hyi	70.00
Hyls1	246.00
Hyou1	2341.08
I0C0044D17Rik	0.00
I730028E13Rik	0.00
I730030J21Rik	1.00
I830012O16Rik	3.32
I830077J02Rik	11.00
I830127L07Rik	0.00
I830134H01Rik	1.00
Iah1	168.00
Iapp	0.00
Iars	1681.00
Iars2	927.00
Ibsp	46.00
Ibtk	1147.00
Ica1	1125.00
Ica1l	1333.00
Icam1	55.00
Icam2	70.00
Icam4	4.00
Icam5	825.00
Ick	2160.98
Icmt	843.00
Icos	4.00
Icosl	21.00
Ict1	370.00
Id1	225.00
Id2	3315.00
Id3	633.00
Id4	498.00
Ide	2818.00
Idh1	8790.00
Idh2	735.00
Idh3a	3282.00
Idh3b	2073.00
Idh3g	1165.00
Idi1	2777.04
Idi2	0.00
Ido1	11.00
Ido2	23.00
Ids	12022.09
Idua	118.00
Ier2	141.00
Ier3	39.00
Ier3ip1	832.00
Ier5	598.00
Ier5l	83.00
Iffo1	340.00
Iffo2	900.00
Ifi202b	0.00
Ifi203	54.65
Ifi204	9.27
Ifi205	0.00
Ifi27l1	80.00
Ifi27l2a	4.00
Ifi27l2b	0.00
Ifi30	107.00
Ifi35	16.00
Ifi44	10.00
Ifi47	9.00
Ifih1	95.00
Ifit1	10.00
Ifit2	397.00
Ifit3	26.68
Ifitm1	31.00
Ifitm2	416.00
Ifitm3	91.00
Ifitm5	3.00
Ifitm6	1.00
Ifitm7	2.00
Ifltd1	6.00
Ifna1	0.00
Ifna11	0.00
Ifna12	0.00
Ifna13	0.00
Ifna14	0.00
Ifna2	0.00
Ifna4	0.00
Ifna5	0.00
Ifna6	0.00
Ifna7	0.00
Ifna9	0.00
Ifnab	0.00
Ifnar1	2232.00
Ifnar2	408.00
Ifnb1	0.00
Ifne	0.00
Ifng	0.00
Ifngr1	290.00
Ifngr2	3001.00
Ifnk	0.00
Ifnz	0.00
Ifrd1	1098.00
Ifrd2	106.00
Ift122	847.00
Ift140	907.00
Ift172	631.00
Ift20	374.00
Ift27	471.00
Ift46	900.00
Ift52	390.00
Ift57	890.00
Ift74	499.00
Ift80	282.00
Ift81	845.00
Ift88	280.00
Igbp1	528.00
Igbp1b	43.00
Igdcc3	72.00
Igdcc4	1308.00
Igf1	524.00
Igf1r	2178.02
Igf2	5616.91
Igf2as	26.00
Igf2bp1	56.00
Igf2bp2	182.00
Igf2bp3	192.00
Igf2r	1081.02
Igfals	0.00
Igfbp1	0.00
Igfbp2	1670.00
Igfbp3	694.00
Igfbp4	1641.00
Igfbp5	6778.00
Igfbp6	46.00
Igfbp7	386.00
Igfbpl1	818.70
Igfl3	0.00
Igfn1	3.00
Ighmbp2	278.00
Igj	4.00
Igll1	0.00
Iglon5	1445.00
Igsf1	209.00
Igsf10	378.02
Igsf11	387.00
Igsf21	1847.00
Igsf3	4128.00
Igsf5	14.00
Igsf6	16.00
Igsf8	2291.44
Igsf9	671.00
Igsf9b	236.00
Igtp	18.43
Ihh	2.00
Iigp1	13.00
Ik	2324.00
Ikbip	188.00
Ikbkap	2454.00
Ikbkb	770.00
Ikbke	25.00
Ikbkg	709.00
Ikzf1	78.00
Ikzf2	169.00
Ikzf3	4.00
Ikzf4	455.00
Ikzf5	762.00
Il10	1.00
Il10ra	32.00
Il10rb	115.00
Il11	11.00
Il11ra1	187.37
Il11ra2	4.66
Il12a	2.00
Il12b	0.00
Il12rb1	0.00
Il12rb2	93.00
Il13	0.00
Il13ra1	188.00
Il13ra2	4.00
Il15	7.00
Il15ra	12.00
Il16	93.00
Il17a	0.00
Il17b	2.00
Il17c	1.00
Il17d	204.00
Il17f	0.00
Il17ra	107.00
Il17rb	24.00
Il17rc	23.00
Il17rd	344.99
Il17re	0.00
Il18	128.00
Il18bp	51.00
Il18r1	1.00
Il18rap	2.00
Il19	0.00
Il1a	2.00
Il1b	2.00
Il1f10	0.00
Il1f5	0.00
Il1f6	0.00
Il1f8	0.00
Il1f9	0.00
Il1r1	66.00
Il1r2	9.00
Il1rap	338.00
Il1rapl1	130.00
Il1rapl2	157.00
Il1rl1	6.00
Il1rl2	18.00
Il1rn	0.00
Il2	0.00
Il20	0.00
Il20ra	2.00
Il20rb	29.00
Il21	2.00
Il21r	10.00
Il22	0.00
Il22ra1	7.00
Il22ra2	0.00
Il23a	0.00
Il23r	0.00
Il24	0.00
Il25	6.00
Il27	0.00
Il27ra	22.00
Il28a	0.00
Il28b	0.00
Il28ra	16.00
Il2ra	2.00
Il2rb	2.00
Il2rg	44.00
Il3	0.00
Il31	0.00
Il31ra	2.00
Il33	35.00
Il34	134.00
Il3ra	16.00
Il4	0.00
Il4i1	10.00
Il4ra	113.00
Il5	2.00
Il5ra	1.00
Il6	0.00
Il6ra	48.00
Il6st	1522.96
Il7	1.00
Il7r	2.00
Il9	0.00
Il9r	0.00
Ildr1	16.00
Ildr2	2557.95
Ilf2	2856.76
Ilf3	3297.15
Ilk	2308.00
Ilkap	618.00
Iltifb	1.00
Ilvbl	236.17
Immp1l	372.00
Immp2l	3.00
Immp2l-2	13.00
Immt	2840.00
Imp3	595.00
Imp4	418.00
Impa1	1319.67
Impa2	61.00
Impact	922.00
Impad1	3418.02
Impdh1	2358.00
Impdh2	1794.25
Impg1	2.00
Impg2	13.00
Ina	4007.07
Inadl	126.00
Inca1	12.00
Incenp	425.00
Inf2	589.00
Ing1	1226.00
Ing2	374.00
Ing3	299.00
Ing4	806.00
Ing5	290.00
Inha	354.00
Inhba	147.00
Inhbb	384.00
Inhbc	4.00
Inhbe	0.00
Inmt	3.00
Ino80	726.00
Ino80b	158.00
Ino80c	599.99
Ino80d	923.00
Ino80e	421.45
Inpp1	425.00
Inpp4a	3094.00
Inpp4b	104.00
Inpp5a	794.00
Inpp5b	614.00
Inpp5d	133.00
Inpp5e	527.68
Inpp5f	7826.00
Inpp5j	345.00
Inpp5k	803.00
Inppl1	378.00
Ins1	0.00
Ins2	2.00
Insc	9.00
Insig1	1928.91
Insig2	600.00
Insl3	0.00
Insl5	1.00
Insl6	3.00
Insm1	258.00
Insm2	10.00
Insr	1652.98
Insrr	11.00
Ints1	1708.00
Ints10	947.00
Ints12	267.00
Ints2	395.00
Ints3	1974.00
Ints4	658.00
Ints5	530.00
Ints6	378.00
Ints7	594.00
Ints8	611.18
Ints9	396.00
Intu	250.97
Invs	183.94
Ip6k1	4612.00
Ip6k2	862.00
Ip6k3	1.00
Ipcef1	857.00
Ipmk	1392.98
Ipo11	1447.00
Ipo13	1519.00
Ipo4	2150.00
Ipo5	5820.00
Ipo7	2744.00
Ipo8	935.00
Ipo9	3515.00
Ipp	273.00
Ippk	265.00
Ipw	31.00
Iqca	13.00
Iqcb1	436.00
Iqcc	246.00
Iqcd	11.00
Iqce	635.00
Iqcf1	0.00
Iqcf3	0.00
Iqcf4	0.00
Iqcf5	3.00
Iqcf6	0.00
Iqcg	178.32
Iqch	2.00
Iqcj	2.28
Iqcj-schip1	295.73
Iqck	24.82
Iqgap1	980.00
Iqgap2	235.00
Iqgap3	100.00
Iqsec1	3677.32
Iqsec2	2468.16
Iqsec3	1442.00
Iqub	44.00
Irak1	747.01
Irak1bp1	541.00
Irak2	137.00
Irak3	5.00
Irak4	38.00
Ireb2	3397.99
Irf1	48.00
Irf2	203.00
Irf2bp1	1021.00
Irf2bp2	919.27
Irf3	169.00
Irf4	7.00
Irf5	33.00
Irf6	23.00
Irf7	26.00
Irf8	36.13
Irf9	204.00
Irg1	1.00
Irgc1	0.00
Irgm1	85.00
Irgm2	43.57
Irgq	6308.10
Irs1	938.00
Irs2	654.00
Irs3	8.00
Irs4	51.00
Irx1	14.00
Irx2	8.00
Irx3	4.00
Irx4	0.00
Irx5	5.00
Irx6	2.00
Isca1	2257.00
Isca2	246.00
Iscu	360.00
Isg15	11.00
Isg20	4.00
Isg20l2	527.00
Isl1	84.00
Isl2	0.00
Islr	359.00
Islr2	10188.43
Ism1	74.00
Ism2	10.00
Isoc1	1503.00
Isoc2a	115.00
Isoc2b	17.00
Ispd	148.00
Isx	0.00
Isy1	315.00
Isyna1	765.00
Itch	1188.00
Itfg1	6543.00
Itfg2	323.00
Itfg3	503.00
Itga1	278.00
Itga10	51.00
Itga11	38.00
Itga2	26.00
Itga2b	16.00
Itga3	441.00
Itga4	281.00
Itga5	229.00
Itga6	630.00
Itga7	139.00
Itga8	124.00
Itga9	129.00
Itgad	3.00
Itgae	2.00
Itgal	50.00
Itgam	80.00
Itgav	599.00
Itgax	12.00
Itgb1	2830.03
Itgb1bp1	324.84
Itgb1bp2	0.00
Itgb1bp3	0.00
Itgb2	28.00
Itgb2l	0.00
Itgb3	249.00
Itgb3bp	46.00
Itgb4	82.00
Itgb5	626.00
Itgb6	4.00
Itgb7	7.00
