Geneid	count
D6Wsu163e	627.00
D730001G18Rik	1.00
D730002M21Rik	0.00
D730003I15Rik	14.00
D730005E14Rik	0.00
D730039F16Rik	7.00
D730040F13Rik	807.00
D730045A05Rik	0.00
D730048I06Rik	0.00
D730048J04Rik	4.00
D730050B12Rik	0.00
D7Ertd143e	0.00
D7Ertd443e	7.00
D7Ertd715e	278.00
D830005E20Rik	0.00
D830013O20Rik	0.00
D830014E11Rik	1.00
D830015G02Rik	1.00
D830029L11	11.00
D830030K20Rik	94.58
D830031N03Rik	207.00
D830044D21Rik	11.00
D830044I16Rik	2.00
D830046C22Rik	1.00
D8Ertd738e	613.00
D8Ertd82e	292.00
D930007P13Rik	0.00
D930014E17Rik	63.00
D930015E06Rik	1055.00
D930015M05Rik	4.01
D930016D06Rik	199.00
D930020B18Rik	8.00
D930028M14Rik	10.00
D930032P07Rik	0.00
D930048G16Rik	36.00
D930048N14Rik	24.00
D9Ertd402e	226.00
DXBay18	20.20
Daam1	4983.00
Daam2	552.00
Dab1	3522.00
Dab2	721.00
Dab2ip	3439.98
Dach1	392.00
Dach2	111.00
Dact1	1425.00
Dact2	650.00
Dact3	1749.57
Dad1	809.00
Daf2	0.00
Dag1	4492.00
Dagla	2120.00
Daglb	514.00
Dak	298.00
Dalrd3	599.00
Dand5	86.00
Dao	1.00
Dap	134.00
Dap3	1436.00
Dapk1	3208.00
Dapk2	20.00
Dapk3	453.00
Dapl1	5.00
Dapp1	123.00
Darc	1337.00
Dars	1363.00
Dars2	379.00
Daxx	705.00
Dazap1	1453.00
Dazap2	1430.93
Dazl	26.00
Dbc1	5125.00
Dbf4	159.00
Dbh	13.00
Dbi	2011.00
Dbil5	3.00
Dbn1	9645.00
Dbndd1	729.00
Dbndd2	1045.00
Dbnl	2055.00
Dbp	243.56
Dbpht2	1581.00
Dbr1	278.00
Dbt	461.00
Dbx1	0.00
Dbx2	122.00
Dcaf10	915.00
Dcaf11	1242.00
Dcaf12	1850.00
Dcaf12l1	604.00
Dcaf12l2	89.00
Dcaf13	574.00
Dcaf15	617.00
Dcaf17	667.00
Dcaf4	487.00
Dcaf5	2674.00
Dcaf6	2408.00
Dcaf7	10667.00
Dcaf8	1976.00
Dcakd	1749.00
Dcbld1	404.00
Dcbld2	2209.00
Dcc	1009.00
Dcdc2a	168.00
Dcdc2b	4.00
Dcdc2c	0.00
Dcdc5	4.00
Dchs1	2232.00
Dck	920.00
Dclk1	35175.95
Dclk2	2978.00
Dclk3	790.00
Dclre1a	217.00
Dclre1b	216.00
Dclre1c	221.00
Dcn	534.00
Dcp1a	560.00
Dcp1b	158.76
Dcp2	1960.00
Dcpp1	0.00
Dcpp2	0.00
Dcpp3	0.00
Dcps	317.00
Dcst1	0.00
Dcst2	3.00
Dct	18.00
Dctd	325.00
Dctn1	7273.97
Dctn2	4438.00
Dctn3	1092.00
Dctn4	2875.00
Dctn5	1652.00
Dctn6	1156.00
Dctpp1	222.00
Dcun1d1	1595.00
Dcun1d2	620.00
Dcun1d3	685.00
Dcun1d4	2201.00
Dcun1d5	641.00
Dcx	24976.75
Dcxr	16.00
Dda1	2520.19
Ddah1	4722.00
Ddah2	766.00
Ddb1	6862.00
Ddb2	88.56
Ddc	44.00
Ddhd1	1421.00
Ddhd2	687.44
Ddi1	0.00
Ddi2	530.90
Ddit3	122.00
Ddit4	769.00
Ddit4l	121.00
Ddn	6948.58
Ddo	24.00
Ddost	2444.84
Ddr1	1279.00
Ddr2	299.00
Ddrgk1	487.00
Ddt	211.00
Ddx1	3212.00
Ddx10	608.00
Ddx11	102.00
Ddx17	8149.78
Ddx18	540.51
Ddx19a	781.97
Ddx19b	1067.03
Ddx20	325.00
Ddx21	1369.00
Ddx23	1199.00
Ddx24	2799.00
Ddx25	1215.00
Ddx26b	412.00
Ddx27	650.00
Ddx28	257.00
Ddx31	161.00
Ddx39	397.00
Ddx39b	3074.87
Ddx3x	7010.00
Ddx3y	1041.00
Ddx4	28.00
Ddx41	483.00
Ddx42	2745.55
Ddx43	7.00
Ddx46	1842.00
Ddx47	748.00
Ddx49	554.66
Ddx5	17172.00
Ddx50	1263.00
Ddx51	348.00
Ddx52	510.00
Ddx54	1566.00
Ddx55	360.00
Ddx56	659.00
Ddx58	110.00
Ddx59	201.00
Ddx6	5964.06
Ddx60	8.00
Deaf1	3742.00
Dear1	1.00
Deb1	229.00
Decr1	249.00
Decr2	499.00
Dedd	702.84
Dedd2	208.00
Def6	122.00
Def8	1770.00
Defa-ps1	0.00
Defa-ps12	0.00
Defa-ps13	0.00
Defa-rs1	0.00
Defa-rs7	0.00
Defa17	0.00
Defa2	0.00
Defa20	0.00
Defa21	0.00
Defa22	0.00
Defa23	0.00
Defa24	0.00
Defa25	0.00
Defa26	0.00
Defa3	0.00
Defa5	0.00
Defb1	0.00
Defb10	0.00
Defb11	5.00
Defb12	0.00
Defb13	0.00
Defb14	0.00
Defb15	0.00
Defb18	0.00
Defb19	0.00
Defb2	0.00
Defb20	0.00
Defb21	0.00
Defb22	0.00
Defb23	0.00
Defb25	0.00
Defb26	0.00
Defb28	0.00
Defb29	0.00
Defb3	0.00
Defb30	0.00
Defb33	0.00
Defb34	0.00
Defb35	0.00
Defb36	0.00
Defb37	0.00
Defb38	0.00
Defb39	0.00
Defb4	0.00
Defb40	0.00
Defb41	0.00
Defb42	0.00
Defb43	0.00
Defb44-ps	0.00
Defb45	0.00
Defb46	0.00
Defb47	0.00
Defb48	0.00
Defb48-ps	0.00
Defb5	0.00
Defb50	0.00
Defb6	0.00
Defb7	0.00
Defb8	0.00
Defb9	1.00
Degs1	1071.92
Degs2	54.23
Dek	1734.01
Dem1	297.00
Dennd1a	1231.01
Dennd1b	236.00
Dennd1c	14.00
Dennd2a	724.00
Dennd2c	54.00
Dennd2d	5.00
Dennd3	159.00
Dennd4a	1497.00
Dennd4b	900.00
Dennd4c	443.00
Dennd5a	4393.00
Dennd5b	2204.44
Denr	1204.00
Depdc1a	42.00
Depdc1b	27.00
Depdc5	1157.00
Depdc7	10.00
Deptor	121.00
Dera	86.00
Derl1	920.51
Derl2	645.00
Derl3	8.00
Des	24.00
Det1	93.00
Dexi	182.00
Dffa	636.00
Dffb	79.00
Dfna5	331.00
Dfnb59	9.00
Dgat1	200.00
Dgat2	1170.00
Dgat2l6	0.00
Dgcr14	727.00
Dgcr2	4017.00
Dgcr6	508.00
Dgcr8	921.33
Dgka	88.00
Dgkb	940.00
Dgkd	4520.00
Dgke	1492.00
Dgkg	741.00
Dgkh	719.00
Dgki	900.00
Dgkk	7.00
Dgkk-2	403.00
Dgkq	569.41
Dgkz	4195.00
Dguok	115.00
Dhcr24	4830.13
Dhcr7	1953.00
Dhdds	1281.00
Dhdh	107.00
Dhfr	144.00
Dhh	10.00
Dhodh	268.00
Dhps	534.00
Dhrs1	995.00
Dhrs11	56.00
Dhrs13	423.00
Dhrs2	2.00
Dhrs3	145.00
Dhrs4	73.00
Dhrs7	146.00
Dhrs7b	261.00
Dhrs7c	2.00
Dhrs9	0.00
Dhtkd1	97.00
Dhx15	2508.00
Dhx16	626.00
Dhx29	1133.00
Dhx30	2284.00
Dhx32	1062.39
Dhx33	819.00
Dhx34	202.00
Dhx35	244.00
Dhx36	2802.00
Dhx37	417.00
Dhx38	751.00
Dhx40	673.00
Dhx57	2787.00
Dhx58	10.00
Dhx8	1240.00
Dhx9	4437.00
Diablo	499.95
Diap1	858.00
Diap2	430.00
Diap3	65.00
Dicer1	2181.00
Dido1	1730.00
Diexf	428.01
Dimt1	375.00
Dio1	0.00
Dio2	1249.00
Dio3	15.00
Dio3os	0.00
Dip2a	2204.00
Dip2b	2064.00
Dip2c	4292.00
Diras1	2272.97
Diras2	6523.99
Dirc2	2458.00
Dis3	649.51
Dis3l	757.00
Dis3l2	691.00
Disc1	28.00
Disp1	147.00
Disp2	6166.00
Dixdc1	2276.00
Dkc1	513.00
Dkk1	1.00
Dkk2	62.00
Dkk3	2545.00
Dkk4	0.00
Dkkl1	123.00
Dlat	2078.00
Dlc1	1858.00
Dld	2359.00
Dlec1	24.00
Dleu2	9.00
Dleu7	168.00
Dlg1	1400.00
Dlg2	15942.00
Dlg3	5008.17
Dlg4	16387.00
Dlg5	2700.00
Dlgap1	5449.99
Dlgap2	848.00
Dlgap3	4869.00
Dlgap4	6807.26
Dlgap5	56.00
Dlk1	16.00
Dlk2	350.00
Dll1	240.00
Dll3	59.00
Dll4	114.24
Dlst	3081.00
Dlx1	952.24
Dlx1as	747.80
Dlx2	289.00
Dlx3	2.00
Dlx4	2.00
Dlx5	191.99
Dlx6	103.00
Dlx6as1	555.00
Dlx6as2	0.00
Dmap1	429.00
Dmbt1	2.00
Dmbx1	14.00
Dmc1	10.00
Dmd	1167.00
Dmgdh	21.91
Dmkn	31.00
Dmp1	11.00
Dmpk	92.00
Dmrt1	0.00
Dmrt2	80.00
Dmrt3	1.00
Dmrta1	34.00
Dmrta2	51.00
Dmrtb1	101.00
Dmrtc1a	14.00
Dmrtc1b	0.00
Dmrtc1c1	0.00
Dmrtc1c2	0.00
Dmrtc2	1.00
Dmtf1	1336.00
Dmwd	2663.00
Dmxl1	1032.00
Dmxl2	5859.00
Dna2	63.00
Dnahc1	67.00
Dnahc10	58.00
Dnahc11	27.83
Dnahc12	31.00
Dnahc14	39.00
Dnahc17	16.00
Dnahc2	197.00
Dnahc3	21.00
Dnahc5	271.00
Dnahc6	116.00
Dnahc7a	13.69
Dnahc7b	45.22
Dnahc7c	66.09
Dnahc8	77.00
Dnahc9	111.00
Dnaic1	23.00
Dnaic2	28.00
Dnaja1	10792.32
Dnaja2	3683.00
Dnaja3	1238.00
Dnaja4	465.00
Dnajb1	1122.00
Dnajb11	1412.00
Dnajb12	641.00
Dnajb13	9.00
Dnajb14	392.00
Dnajb2	775.00
Dnajb3	41.00
Dnajb4	999.00
Dnajb5	2349.00
Dnajb6	4266.00
Dnajb7	2.00
Dnajb8	0.00
Dnajb9	610.99
Dnajc1	381.23
Dnajc10	2039.00
Dnajc11	1549.00
Dnajc12	48.00
Dnajc13	2034.00
Dnajc14	1507.50
Dnajc15	162.00
Dnajc16	714.00
Dnajc17	153.00
Dnajc18	2205.00
Dnajc19	206.93
Dnajc2	1022.00
Dnajc21	260.95
Dnajc22	0.00
Dnajc24	78.00
Dnajc25	92.00
Dnajc27	1629.00
Dnajc28	116.00
Dnajc3	1152.00
Dnajc30	489.68
Dnajc4	63.00
Dnajc5	9921.54
Dnajc5b	0.00
Dnajc5g	0.00
Dnajc6	7339.00
Dnajc7	3594.00
Dnajc8	1314.00
Dnajc9	479.00
Dnalc1	3019.00
Dnalc4	390.00
Dnali1	14.00
Dnase1	1.00
Dnase1l1	12.00
Dnase1l2	31.00
Dnase1l3	5.00
Dnase2a	54.00
Dnase2b	0.00
Dnd1	14.00
Dner	10438.01
Dnlz	712.21
Dnm1	7864.00
Dnm1l	5659.00
Dnm2	1240.53
Dnm3	4180.00
Dnm3os	5.00
Dnmbp	178.00
Dnmt1	2513.00
Dnmt3a	8732.80
Dnmt3b	42.00
Dnmt3l	0.00
Dnpep	865.00
Dntt	2.00
Dnttip1	318.00
Dnttip2	605.00
Doc2a	1853.00
Doc2b	3228.93
Doc2g	34.00
Dock1	629.00
Dock10	257.00
Dock11	438.00
Dock2	57.00
Dock2-2	28.00
Dock3	6893.00
Dock4	1463.00
Dock5	340.00
Dock6	401.00
Dock7	1998.00
Dock8	78.00
Dock9	7284.00
Dohh	463.00
Dok1	22.00
Dok2	11.00
Dok3	35.00
Dok4	3374.20
Dok5	1754.00
Dok6	289.00
Dok7	107.00
Dolk	372.00
Dolpp1	519.00
Dom3z	237.00
Donson	328.00
Dopey1	1196.29
Dopey2	2479.00
Dos	4674.00
Dot1l	1168.00
Doxl2	0.00
Dpagt1	360.00
Dpcd	428.00
Dpcr1	0.00
Dpep1	5.00
Dpep2	0.00
Dpep3	0.00
Dpf1	1896.99
Dpf2	720.00
Dpf3	26.00
Dph1	154.72
Dph2	233.00
Dph3	654.00
Dph5	169.00
Dpm1	496.00
Dpm2	489.00
Dpm3	50.00
Dpp10	3677.00
Dpp3	1365.00
Dpp4	151.00
Dpp6	5322.00
Dpp7	100.00
Dpp8	4539.00
Dpp9	1085.00
Dppa1	0.00
Dppa2	0.00
Dppa3	0.00
Dppa4	0.00
Dppa5a	15.00
Dpt	1.00
Dpy19l1	1152.00
Dpy19l2	22.00
Dpy19l3	1390.00
Dpy19l4	257.00
Dpy30	449.00
Dpyd	120.00
Dpys	0.00
Dpysl2	13126.50
Dpysl3	28408.89
Dpysl4	2846.00
Dpysl5	30582.56
Dqx1	2.00
Dr1	1020.00
Dram1	38.00
Dram2	657.00
Drap1	1292.00
Drd1a	686.00
Drd2	148.00
Drd3	4.00
Drd4	2.00
Drd5	16.00
Drg1	1385.00
Drg2	884.00
Drosha	4171.00
Drp2	2021.00
Dsc1	24.00
Dsc2	29.00
Dsc3	25.00
Dscam	2719.00
Dscaml1	1127.12
Dscc1	5.00
Dscr3	704.00
Dse	327.00
Dsel	774.00
Dsg1a	11.44
Dsg1b	1.56
Dsg1c	11.00
Dsg2	46.00
Dsg3	1.00
Dsg4	2.00
Dsn1	96.00
Dsp	45.00
Dspp	4.00
Dst	7894.38
Dstn	6730.00
Dstyk	1141.00
Dtd1	631.00
Dtl	168.00
Dtna	1909.95
Dtnb	615.00
Dtnbp1	716.00
Dtwd1	140.00
Dtwd2	75.00
Dtx1	3488.36
Dtx2	213.00
Dtx3	2556.00
Dtx3l	64.39
Dtx4	5293.11
Dtymk	345.00
Dub1	0.00
Dub1a	0.00
Dub2a	0.00
Dub3	0.00
Duox1	19.00
Duox2	5.00
Duoxa1	4.00
Duoxa2	9.00
Dupd1	0.00
Dus1l	344.00
Dus2l	182.00
Dus3l	945.00
Dus4l	108.00
Dusp1	213.10
Dusp10	82.00
Dusp11	1897.00
Dusp12	241.00
Dusp13	1.00
Dusp14	193.00
Dusp15	268.00
Dusp16	193.00
Dusp18	1361.00
Dusp19	171.00
Dusp2	92.00
Dusp21	0.00
Dusp22	387.00
Dusp23	90.00
Dusp26	1801.00
Dusp27	24.00
Dusp28	76.00
Dusp3	2607.00
Dusp4	192.00
Dusp5	38.00
Dusp6	711.00
Dusp7	1205.00
Dusp8	5881.01
Dusp9	8.00
Dut	407.00
Duxbl	2.43
Dvl1	1248.00
Dvl2	334.72
Dvl3	1439.74
Dydc1	0.00
Dydc2	2.00
Dym	1166.00
Dync1h1	15414.00
Dync1i1	4818.00
Dync1i2	5758.06
Dync1li1	2527.00
Dync1li2	4538.00
Dync2h1	685.00
Dync2li1	377.00
Dynll1	4969.00
Dynll2	7868.30
Dynlrb1	2902.14
Dynlrb2	13.00
Dynlt1a	546.39
Dynlt1b	758.35
Dynlt1c	351.79
Dynlt1f	152.47
Dynlt3	1657.00
Dyrk1a	3182.00
Dyrk1b	301.00
Dyrk2	1384.00
Dyrk3	232.00
Dyrk4	1.00
Dysf	142.00
Dytn	0.00
Dyx1c1	56.00
Dzip1	2569.00
Dzip1l	346.00
Dzip3	2453.95
E030002O03Rik	0.00
E030003E18Rik	5.00
E030010A14Rik	21.46
E030010N08Rik	21.00
E030011O05Rik	7.00
E030013I19Rik	6.00
E030018B13Rik	0.00
E030019B06Rik	4.00
E030019B13Rik	1.00
E030024N20Rik	1.00
E030025P04Rik	1.00
E030030I06Rik	1.00
E030042O20Rik	1.00
E030044B06Rik	0.00
E030046B03Rik	6.00
E030047D23Rik	39.00
E130003G02Rik	19.23
E130006D01Rik	53.00
E130008D07Rik	235.00
E130012A19Rik	179.00
E130018N17Rik	0.00
E130018O15Rik	0.00
E130102H24Rik	25.00
E130112N10Rik	2.00
E130114P18Rik	70.00
E130201H02Rik	14.00
E130203B14Rik	105.00
E130215H24Rik	3.00
E130218I03Rik	1.02
E130303B06Rik	154.00
E130304F04Rik	603.00
E130304I02Rik	0.00
E130306D19Rik	11.00
E130307A14Rik	388.00
E130308A19Rik	229.00
E130309D02Rik	380.00
E130309D14Rik	677.00
E130309F12Rik	2847.00
E130310I04Rik	0.00
E130311K13Rik	164.00
E130317F20Rik	126.00
E230001N04Rik	8.00
E230008N13Rik	9.00
E230008O15Rik	0.00
E230013L22Rik	3.00
E230015B07Rik	3.13
E230015J15Rik	0.00
E230016K23Rik	1.00
E230016M11Rik	10.21
E230019M04Rik	3.00
E230025N22Rik	0.00
E230028L10Rik	0.00
E230029C05Rik	0.00
E2f1	295.00
E2f2	65.00
E2f3	741.00
E2f4	415.00
E2f5	196.00
E2f6	379.00
E2f7	66.00
E2f8	81.00
E330009D11	0.00
E330009J07Rik	216.00
E330011O21Rik	3.00
E330012B07Rik	0.00
E330013P04Rik	0.00
E330013P06	3.00
E330014E10Rik	0.00
E330016A19Rik	43.00
E330017A01Rik	0.00
E330017L17Rik	0.00
E330020D12Rik	2.00
E330021D16Rik	0.00
E330023G01	0.00
E330027M22Rik	0.00
E330033B04Rik	16.00
E330033L03	0.00
E330034G19Rik	0.00
E430002N23Rik	4.00
E430016F16Rik	0.00
E430018J23Rik	56.00
E430024P14Rik	7.90
E430025E21Rik	1689.00
E4f1	322.00
E530001F21Rik	6.00
E530001K10Rik	93.00
E530011L22Rik	80.09
EU599041	1.00
Eaf1	412.00
Eaf2	3.00
Eapp	603.00
Ear1	0.00
Ear10	0.00
Ear11	2.00
Ear14	0.00
Ear2	1.00
Ear4	0.00
Ear5	0.00
Ear6	0.00
Ears2	83.00
Ebag9	334.00
Ebf1	85.00
Ebf2	35.00
Ebf3	38.00
Ebf4	190.00
Ebi3	52.00
Ebna1bp2	1013.97
Ebp	249.00
Ebpl	207.00
Ecd	903.00
Ece1	903.00
Ece2	220.00
Ecel1	91.00
Ech1	418.00
Echdc1	325.29
Echdc2	124.00
Echdc3	2.00
Echs1	754.00
Eci1	95.00
Eci2	551.99
Eci3	3.01
Ecm1	60.00
Ecm2	66.00
Ecscr	54.00
Ecsit	639.00
Ect2	144.00
Ect2l	4.00
Eda	463.00
Eda2r	26.00
Edar	15.00
Edaradd	103.00
Edc3	781.00
Edc4	1246.00
Eddm3b	0.00
Edem1	1274.00
Edem2	361.00
Edem3	2214.00
Edf1	1145.00
Edil3	2964.00
Edn1	26.00
Edn2	2.00
Edn3	83.00
Ednra	169.00
Ednrb	3151.00
Eea1	923.00
Eed	301.00
Eef1a1	79448.04
Eef1a2	11704.00
Eef1b2	3404.00
Eef1d	1632.00
Eef1e1	724.00
Eef1g	6555.00
Eef2	32671.91
Eef2k	1784.00
Eefsec	385.00
Eepd1	324.00
Efcab1	83.00
Efcab10	7.00
Efcab2	152.00
Efcab3	15.00
Efcab4a	31.00
Efcab4b	5.00
Efcab5	94.00
Efcab6	238.00
Efcab7	26.00
Efcab8	0.00
Efcab9	1.00
Efemp1	89.00
Efemp2	205.00
Efha1	966.00
Efha2	1342.00
Efhb	6.00
Efhc1	27.00
Efhc2	75.00
Efhd1	130.00
Efhd2	805.00
Efna1	55.00
Efna2	595.00
Efna3	744.88
Efna4	50.00
Efna5	1316.17
Efnb1	650.00
Efnb2	3418.00
Efnb3	5908.00
Efr3a	1420.00
Efr3b	5774.01
Efs	195.00
Eftud1	539.00
Eftud2	2162.00
Egf	14.74
Egfem1	72.00
Egfl6	47.00
Egfl7	176.00
Egfl8	13.00
Egflam	233.00
Egfr	535.00
Egln1	2323.00
Egln2	1357.00
Egln3	525.00
Egr1	989.00
Egr2	44.00
Egr3	511.00
Egr4	172.00
Ehbp1	2641.00
Ehbp1l1	1198.00
Ehd1	1636.70
Ehd2	193.00
Ehd3	1993.00
Ehd4	209.00
Ehf	6.00
Ehhadh	49.00
Ehmt1	1355.00
Ehmt2	4396.86
Ei24	2751.00
Eid1	10339.00
Eid2	1023.00
Eid2b	809.00
Eid3	0.00
Eif1	6105.00
Eif1a	1251.00
Eif1ad	552.00
Eif1ax	1737.00
Eif1b	1866.00
Eif2a	924.00
Eif2ak1	1751.00
Eif2ak2	120.00
Eif2ak3	636.00
Eif2ak4	522.00
Eif2b1	652.00
Eif2b2	568.00
Eif2b3	327.00
Eif2b4	752.00
Eif2b5	1454.00
Eif2c1	4258.95
Eif2c2	2312.00
Eif2c3	239.05
Eif2c4	354.00
Eif2c5	0.00
Eif2d	471.00
Eif2s1	1424.00
Eif2s2	3104.54
Eif2s3x	4534.68
Eif2s3y	707.00
Eif3a	6973.00
Eif3b	3599.82
Eif3c	5284.00
Eif3d	1865.98
Eif3e	2329.00
Eif3f	3220.00
Eif3g	1287.00
Eif3h	2572.00
Eif3i	1287.00
Eif3j	1465.16
Eif3k	1255.00
Eif3l	2216.00
Eif3m	1296.00
Eif4a1	11145.36
Eif4a2	10425.86
Eif4a3	1228.00
Eif4b	6412.00
Eif4e	2320.00
Eif4e1b	1.00
Eif4e2	1953.09
Eif4e3	278.00
Eif4ebp1	51.00
Eif4ebp2	716.00
Eif4ebp3	53.00
Eif4enif1	1432.00
Eif4g1	10754.00
Eif4g2	38812.96
Eif4g3	8018.00
Eif4h	6841.00
Eif5	6859.99
Eif5a	7176.00
Eif5a2	870.00
Eif5b	2582.35
Eif6	775.00
Elac1	391.00
Elac2	557.00
Elane	0.00
Elavl1	2316.00
Elavl2	2999.00
Elavl3	13088.06
Elavl4	4359.00
Elf1	176.00
Elf2	584.00
Elf3	0.00
Elf4	41.00
Elf5	14.00
Elfn1	949.00
Elfn2	1844.99
Elk1	821.24
Elk3	345.00
Elk4	514.20
Ell	401.00
Ell2	238.00
Ell3	31.00
Elmo1	2043.00
Elmo2	2359.00
Elmo3	18.00
Elmod1	4479.41
Elmod2	486.00
Elmod3	250.00
Eln	1034.00
Elof1	391.00
Elovl1	194.00
Elovl2	1566.00
Elovl3	2.00
Elovl4	2481.00
Elovl5	1775.00
Elovl6	2689.15
Elovl7	175.00
Elp2	2369.00
Elp3	3071.00
Elp4	513.00
Eltd1	418.00
Emb	177.00
Emcn	82.00
Emd	773.00
Eme1	22.32
Eme2	97.00
Emg1	408.64
Emid1	682.00
Emid2	633.00
Emilin1	139.00
Emilin2	68.00
Emilin3	5.00
Eml1	2207.98
Eml2	2242.00
Eml3	139.54
Eml4	1854.00
Eml5	909.43
Eml6	779.00
Emp1	198.41
Emp2	1025.00
Emp3	34.00
Emr1	193.00
Emr4	5.00
Emx1	405.00
Emx2	158.02
Emx2os	57.00
En1	0.00
En2	1.00
Enah	2074.37
Enam	1.00
Enc1	31732.45
Endod1	1509.00
Endog	64.22
Endou	0.00
Eng	596.00
Engase	154.00
Enho	680.00
Enkur	68.55
Eno1	7343.22
Eno2	5035.00
Eno3	61.00
Eno4	28.66
Enoph1	1061.00
Enox	40.00
Enox1	930.00
Enox2	258.00
Enpep	37.00
Enpp1	60.00
Enpp2	1994.00
Enpp3	35.00
Enpp4	337.00
Enpp5	2739.00
Enpp6	83.00
Enpp7	0.00
Ensa	3133.00
Enthd1	7.00
Entpd1	273.00
Entpd2	129.00
Entpd3	159.00
Entpd4	740.68
Entpd5	779.00
Entpd6	1142.00
Entpd7	545.78
Entpd8	0.00
Eny2	1307.00
Eomes	28.00
Ep300	1571.00
Ep400	1916.00
Epas1	2029.00
Epb4.1	1571.00
Epb4.1l1	11644.85
Epb4.1l2	1884.00
Epb4.1l3	2403.00
Epb4.1l4a	308.00
Epb4.1l4b	63.00
Epb4.1l5	284.00
Epb4.2	2.00
Epb4.9	5567.00
Epc1	1465.00
Epc2	1274.00
Epcam	8.00
Epdr1	645.00
Epgn	6.00
Epha1	3.00
Epha10	385.00
Epha2	44.00
Epha3	469.00
Epha4	6705.02
Epha5	3927.00
Epha6	375.00
Epha7	2264.00
Epha8	774.00
Ephb1	1417.00
Ephb2	2179.00
Ephb3	581.01
Ephb4	230.00
Ephb6	2687.00
Ephx1	105.00
Ephx2	131.00
Ephx3	1.00
Ephx4	373.00
Epm2a	186.00
Epm2aip1	4680.00
Epn1	5447.77
Epn2	2608.00
Epn3	56.00
Epo	0.00
Epor	21.00
Eppk1	18.19
Eprs	3789.00
Eps15	3971.93
Eps15l1	931.00
Eps8	982.00
Eps8l1	66.00
Eps8l2	17.00
Eps8l3	2.31
Epsti1	6.00
Ept1	2815.71
Epx	12.00
Epyc	5.00
Eral1	313.00
Erap1	225.00
Eras	0.00
Erbb2	103.00
Erbb2ip	1166.00
Erbb3	17.00
Erbb4	666.00
Erc1	7832.00
Erc2	7920.00
Ercc1	374.00
Ercc2	664.87
Ercc3	860.08
Ercc4	519.00
Ercc5	542.00
Ercc6	660.00
Ercc6l	43.00
Ercc8	383.00
Erdr1	0.00
Ereg	0.00
Erf	788.00
Erg	60.00
Ergic1	4123.00
Ergic2	1257.69
Ergic3	1590.00
Erh	1643.00
Eri1	584.00
Eri2	300.76
Eri3	3174.00
Erich1	87.00
Erlec1	791.00
Erlin1	792.00
Erlin2	2041.00
Ermap	6.00
Ermn	28.00
Ermp1	1237.98
Ern1	113.00
Ern2	10.00
Ero1l	720.00
Ero1lb	330.00
Erp27	3.00
Erp29	1487.00
Erp44	904.00
Errfi1	415.00
Erv3	2.00
Esam	345.00
Esco1	486.00
Esco2	54.00
Esd	930.99
Esf1	703.00
Esm1	12.00
Esp24	0.00
Esp3	0.00
Esp38	0.00
Espl1	71.00
Espn	1.00
Espnl	6.00
Esr1	102.00
Esr2	5.00
Esrp1	2.00
Esrp2	7.00
Esrra	376.00
Esrrb	12.00
Esrrg	616.00
Esx1	0.00
Esyt1	253.00
Esyt2	1307.00
Esyt3	32.00
Etaa1	296.00
Etd	0.00
Etf1	3052.00
Etfa	540.00
Etfb	321.00
Etfdh	584.00
Ethe1	185.00
Etl4	1101.00
Etnk1	5852.00
Etnk2	151.00
Etohd2	13.03
Etohi1	240.88
Etos1	0.00
Ets1	679.00
Ets2	1053.00
Etv1	1623.37
Etv2	0.00
Etv3	421.00
Etv3l	0.00
Etv4	301.00
Etv5	1274.00
Etv6	1083.00
Evc	92.00
Evc2	79.00
Evi2a	79.33
Evi2b	20.67
Evi5	1683.00
Evi5l	1085.00
Evl	6881.77
Evpl	52.00
Evx1	0.00
Evx2	0.00
Ewsr1	3587.00
Exd1	30.00
Exd2	935.00
Exo1	54.00
Exoc1	1505.00
Exoc2	1643.00
Exoc3	2698.00
Exoc3l	40.67
Exoc3l2	10.00
Exoc4	1845.00
Exoc5	2370.71
Exoc6	1424.00
Exoc6b	2608.92
Exoc7	1625.00
Exoc8	1234.03
Exog	856.00
Exosc1	216.00
Exosc10	1110.00
Exosc2	311.00
Exosc3	124.00
Exosc4	290.00
Exosc5	81.00
Exosc6	150.23
Exosc7	249.00
Exosc8	245.00
Exosc9	803.56
Exph5	70.00
Expi	1.00
Ext1	1296.00
Ext2	1112.00
Extl1	311.00
Extl2	1362.00
Extl3	4071.00
Eya1	199.00
Eya2	73.00
Eya3	742.00
Eya4	96.00
Ezh1	665.00
Ezh2	298.00
Ezr	646.00
F10	2.00
F11	1.00
F11r	123.00
F12	2.00
F13a1	134.00
F13b	0.00
F2	1.00
F2r	452.00
F2rl1	3.00
F2rl2	16.00
F2rl3	1.00
F3	217.00
F420014N23Rik	18.00
F5	38.00
F530104D19Rik	1.00
F630028O10Rik	1.00
F630040K05Rik	10.00
F630042J09Rik	18.00
F630043A04Rik	97.00
F630110N24Rik	311.00
F630111L10Rik	0.00
F630206G17Rik	0.00
F7	0.00
F730016J06Rik	1.00
F730035M05Rik	0.00
F730035P03Rik	0.00
F730043M19Rik	179.00
F8	47.00
F830002L21Rik	2.00
F830005K03Rik	0.00
F830016B08Rik	2.00
F830045P16Rik	0.00
F830208F22Rik	3.00
F8a	216.00
F9	0.00
F930015N05Rik	5.37
Fa2h	27.00
Faah	1143.00
Fabp1	0.00
Fabp12	0.00
Fabp2	0.00
